Title and Day Published,Title,Publish Date,Publish Time (EST),Days Since Published,Views,Views per Day,Likes,Like to View Ratio,Comments,Comment to View Ratio,Duration in Seconds,Duration in Minutes
The Anti-Beast (R.I.P. Beast) - (2015-12-23),The Anti-Beast (R.I.P. Beast),2015-12-23,2015-12-23 18:51:22,2582,424280,164.3,15200,0.03582539832186292,1043,0.0024582822664278308,159,2.65
"Reacting To Family Accounts (MamaBeast, MrBeast'sLaptop, Etc) - (2015-12-22)","Reacting To Family Accounts (MamaBeast, MrBeast'sLaptop, Etc)",2015-12-22,2015-12-22 17:30:23,2583,907072,351.2,19839,0.021871472165384886,2042,0.0022511994637691387,595,9.917
Do Youtubers Pay Taxes????? (USA) - (2015-12-19),Do Youtubers Pay Taxes????? (USA),2015-12-19,2015-12-19 14:21:52,2586,81267,31.4,3577,0.04401540600735846,416,0.005118928962555527,391,6.517
Why Does This Video Have No Thumbnail? - (2015-12-14),Why Does This Video Have No Thumbnail?,2015-12-14,2015-12-14 20:43:00,2591,60470,23.3,3115,0.051513147015048784,456,0.007540929386472631,181,3.017
How To Make Illuminati Confirmed Videos Like Peladophobian - (2015-12-12),How To Make Illuminati Confirmed Videos Like Peladophobian,2015-12-12,2015-12-12 12:56:59,2593,164636,63.5,3865,0.023476031973565927,385,0.0023384921888286885,254,4.233
Totally 100% Real Epic Ping Pong Trickshots - (2015-12-11),Totally 100% Real Epic Ping Pong Trickshots,2015-12-11,2015-12-11 17:00:01,2594,54048,20.8,3279,0.06066829484902309,283,0.005236086441681468,81,1.35
Exams Be Like - (2015-12-09),Exams Be Like,2015-12-09,2015-12-09 19:15:18,2596,209186,80.6,8234,0.03936209880202308,616,0.0029447477364641992,262,4.367
How Many People Have A Silver Play Button???? - (2015-12-08),How Many People Have A Silver Play Button????,2015-12-08,2015-12-08 17:22:47,2597,176547,68.0,6608,0.037429126521549505,544,0.00308133244971594,213,3.55
How To Get More Views And Subscribers On Youtube (2016) - (2015-12-03),How To Get More Views And Subscribers On Youtube (2016),2015-12-03,2015-12-03 16:00:00,2602,50274,19.3,2667,0.05304928989139515,296,0.005887735211043482,210,3.5
Should You Do COD Commentaries In 2016???? - (2015-12-02),Should You Do COD Commentaries In 2016????,2015-12-02,2015-12-02 18:51:26,2603,35051,13.5,1066,0.030412827023480072,254,0.007246583549684745,227,3.783
THINGS I HATE #1 - (2015-12-01),THINGS I HATE #1,2015-12-01,2015-12-01 20:20:16,2604,338058,129.8,12720,0.03762667944553893,1592,0.004709251075259275,225,3.75
Worst MrBeast6000 Intros?? (Fan Made!) - (2015-11-30),Worst MrBeast6000 Intros?? (Fan Made!),2015-11-30,2015-11-30 16:38:00,2605,449863,172.7,12474,0.027728441770049992,1787,0.003972320462007322,153,2.55
Dear Razer Can I Have My 70$ Back????? - (2015-11-29),Dear Razer Can I Have My 70$ Back?????,2015-11-29,2015-11-29 16:10:16,2606,7508904,2881.4,352739,0.04697609664473004,26329,0.003506370570192401,179,2.983
"How Many People Get The Golden Play Button? (1,000,000 Subscribers) - (2015-11-27)","How Many People Get The Golden Play Button? (1,000,000 Subscribers)",2015-11-27,2015-11-27 19:45:38,2608,92377,35.4,2752,0.029790965283566256,452,0.0048929928445392255,180,3.0
"Spam404 Has Terminated 5,000,000 Videos (Including Pewdiepie) - (2015-11-26)","Spam404 Has Terminated 5,000,000 Videos (Including Pewdiepie)",2015-11-26,2015-11-26 12:36:51,2609,91435,35.0,2367,0.025887242303275552,287,0.0031388418001859243,143,2.383
MrBeast6000's First Video (So Bad lol) - (2015-11-19),MrBeast6000's First Video (So Bad lol),2015-11-19,2015-11-19 16:29:40,2616,12851600,4912.7,510006,0.03968424165084503,35877,0.0027916368389928102,187,3.117
The Evolution Of My Youtube Banners - (2015-11-18),The Evolution Of My Youtube Banners,2015-11-18,2015-11-18 16:16:57,2617,49052,18.7,1757,0.035819130718421265,388,0.007909973089782273,59,0.983
"Shark Tank Most Successful Products, Entrepreneurs, Or Businesses 2015 - (2015-11-08)","Shark Tank Most Successful Products, Entrepreneurs, Or Businesses 2015",2015-11-08,2015-11-08 14:33:42,2627,130981,49.9,1031,0.00787137065681282,180,0.001374245119521152,294,4.9
PSYCHO FRIEND SMASHES MY LAPTOP! (Mc Juggernuggets Parody) - (2015-11-05),PSYCHO FRIEND SMASHES MY LAPTOP! (Mc Juggernuggets Parody),2015-11-05,2015-11-05 19:07:37,2630,201077,76.5,9002,0.04476891936919687,834,0.004147664824917818,92,1.533
FREE TO USE BO3 GAMEPLAY - 1080p - (2015-11-02),FREE TO USE BO3 GAMEPLAY - 1080p,2015-11-02,2015-11-02 20:58:07,2633,39272,14.9,1491,0.03796598085149725,130,0.003310246486046038,165,2.75
Double Agent (Short Film) - (2015-11-01),Double Agent (Short Film),2015-11-01,2015-11-01 09:33:38,2635,96876,36.8,4268,0.04405631941863826,412,0.0042528593253230934,470,7.833
YOU ONLY DO YOUTUBE FOR VIEWS - (2015-10-29),YOU ONLY DO YOUTUBE FOR VIEWS,2015-10-29,2015-10-29 16:12:15,2637,47487,18.0,2644,0.0556783961926422,238,0.0050118979931349636,334,5.567
"10,000 QNA With MUM - (2015-10-28)","10,000 QNA With MUM",2015-10-28,2015-10-28 19:21:29,2638,229265,86.9,11046,0.04818005364970667,1627,0.007096591280832225,235,3.917
Why I Stopped Playing Video Games - Video Game Commentary - (2015-10-25),Why I Stopped Playing Video Games - Video Game Commentary,2015-10-25,2015-10-25 16:20:24,2641,43616,16.5,1316,0.03017241379310345,182,0.004172780630961115,284,4.733
Beast's Room Tour - (2015-10-24),Beast's Room Tour,2015-10-24,2015-10-24 10:47:07,2642,214397,81.1,8896,0.04149311790743341,486,0.002266822763378219,222,3.7
YOUTUBE RED STEALS CONTENT CREATORS MONEY? What Is Youtube Red? - (2015-10-21),YOUTUBE RED STEALS CONTENT CREATORS MONEY? What Is Youtube Red?,2015-10-21,2015-10-21 18:13:36,2645,33536,12.7,1839,0.054836593511450385,182,0.0054270038167938935,326,5.433
Millions Of Views! - (2015-10-18),Millions Of Views!,2015-10-18,2015-10-18 18:15:40,2648,404721,152.8,15055,0.03719846511547461,1327,0.003278801940101947,227,3.783
"How To Get 1,000 Subscribers On Youtube - Vlogs Gaming - (2015-10-15)","How To Get 1,000 Subscribers On Youtube - Vlogs Gaming",2015-10-15,2015-10-15 15:12:22,2651,65253,24.6,3483,0.05337685623649487,508,0.007785082678191041,214,3.567
High School Education Be Like (Paying Taxes) - (2015-10-14),High School Education Be Like (Paying Taxes),2015-10-14,2015-10-14 16:10:31,2652,33435,12.6,1379,0.04124420517421863,200,0.0059817556452818905,166,2.767
I Got Bored Of Studying So This Happened - (2015-10-12),I Got Bored Of Studying So This Happened,2015-10-12,2015-10-12 20:15:19,2654,343523,129.4,12099,0.03522034914692757,724,0.0021075735831370826,129,2.15
Best Microphone For Youtube (Gaming Commentaries Vocals Singing Podcast) - (2015-10-11),Best Microphone For Youtube (Gaming Commentaries Vocals Singing Podcast),2015-10-11,2015-10-11 13:56:01,2655,32257,12.1,1296,0.040177325851753105,203,0.006293207675853303,217,3.617
9k Subs - Channel Talk - (2015-10-10),9k Subs - Channel Talk,2015-10-10,2015-10-10 12:20:05,2656,68446,25.8,2737,0.039987727551646556,661,0.009657248049557315,275,4.583
How Much Money Does Bill Gates Make / Have - Billionaire - (2015-10-09),How Much Money Does Bill Gates Make / Have - Billionaire,2015-10-09,2015-10-09 17:27:01,2657,76393,28.8,2768,0.036233686332517376,317,0.004149594858167633,244,4.067
MrBeast6000's Channel Trailer - (2015-10-08),MrBeast6000's Channel Trailer,2015-10-08,2015-10-08 15:00:00,2658,1527764,574.8,124658,0.08159506311184188,13491,0.00883055236279949,115,1.917
Best Non-Copyrighted Songs For Videos! (Intros Vlogs Gaming Trailers) 2016 - (2015-10-05),Best Non-Copyrighted Songs For Videos! (Intros Vlogs Gaming Trailers) 2016,2015-10-05,2015-10-05 17:41:22,2661,61143,23.0,2048,0.03349524884287654,249,0.004072420391541141,179,2.983
Is Being A Youtuber Hard? Is Being A Youtuber Worth It? - (2015-10-04),Is Being A Youtuber Hard? Is Being A Youtuber Worth It?,2015-10-04,2015-10-04 15:35:42,2662,64630,24.3,3129,0.04841404920315643,557,0.00861828872040848,321,5.35
Best Green Screen Lighting Ever? (Joking Obviously) - (2015-10-03),Best Green Screen Lighting Ever? (Joking Obviously),2015-10-03,2015-10-03 16:06:46,2663,213957,80.3,6371,0.029777011268619397,439,0.0020518141495721102,207,3.45
How Do Youtubers Make Money? How Do Youtubers Get Paid? - (2015-09-29),How Do Youtubers Make Money? How Do Youtubers Get Paid?,2015-09-29,2015-09-29 18:16:50,2667,65386,24.5,2577,0.03941210656715505,438,0.006698681674976294,366,6.1
Increase Youtube Views 2015! COMMUNITY CHANNELS - Boosting Youtube Views - (2015-09-27),Increase Youtube Views 2015! COMMUNITY CHANNELS - Boosting Youtube Views,2015-09-27,2015-09-27 16:04:03,2669,27770,10.4,1014,0.03651422398271516,190,0.0068419157364061935,232,3.867
Originality - A Youtube Poem By MrBeast6000 - (2015-09-26),Originality - A Youtube Poem By MrBeast6000,2015-09-26,2015-09-26 18:04:34,2670,30797,11.5,1412,0.04584862161898886,231,0.007500730590641946,108,1.8
Stupid Things People Search On Google - (2015-09-25),Stupid Things People Search On Google,2015-09-25,2015-09-25 17:57:49,2671,1348213,504.8,73043,0.054177641070068304,4310,0.0031968242406800705,369,6.15
"Ad Blocker For Chrome and Mobile, Should You Use It? - (2015-09-23)","Ad Blocker For Chrome and Mobile, Should You Use It?",2015-09-23,2015-09-23 18:54:06,2673,68463,25.6,2799,0.04088339687130275,481,0.007025692709930912,315,5.25
PC Master Race Vs Console Peasants - (2015-09-21),PC Master Race Vs Console Peasants,2015-09-21,2015-09-21 18:40:01,2675,37833,14.1,2016,0.05328681309967489,258,0.006819443343113155,119,1.983
Shia Labeouf Motivates Youtubers! - (2015-09-19),Shia Labeouf Motivates Youtubers!,2015-09-19,2015-09-19 17:53:26,2677,162575,60.7,5663,0.03483315392895587,343,0.0021097954790096876,88,1.467
Knives In Video Games Cost More Than Real Life???? - (2015-09-18),Knives In Video Games Cost More Than Real Life????,2015-09-18,2015-09-18 18:57:02,2678,40431,15.1,1529,0.037817516262274,228,0.005639237218965645,223,3.717
"Why I Sold My PS4, Not A Gaming Channel??? - (2015-09-17)","Why I Sold My PS4, Not A Gaming Channel???",2015-09-17,2015-09-17 19:21:53,2679,36905,13.8,1670,0.04525132095921962,265,0.007180598834846227,246,4.1
Selling PS4 For $250 + Elgato For $100! - (2015-09-16),Selling PS4 For $250 + Elgato For $100!,2015-09-16,2015-09-16 17:26:34,2680,31923,11.9,1091,0.03417598596623125,239,0.007486765028349466,158,2.633
Do Tags Do Anything On Youtube????? - (2015-09-13),Do Tags Do Anything On Youtube?????,2015-09-13,2015-09-13 15:48:10,2683,78729,29.3,3702,0.04702206302633083,498,0.006325496322828945,217,3.617
Bronze And Platinum Play Buttons????? - (2015-09-12),Bronze And Platinum Play Buttons?????,2015-09-12,2015-09-12 19:23:55,2684,621476,231.5,20004,0.032187888188763523,2192,0.0035270871280628697,263,4.383
7k SUBS! Smashing Ghost + AW! Plus Channel Talk! - (2015-09-09),7k SUBS! Smashing Ghost + AW! Plus Channel Talk!,2015-09-09,2015-09-09 16:48:18,2687,49506,18.4,2419,0.04886276410940088,334,0.006746656970872218,298,4.967
Exility vs Dr.Pineapplez - Misleading Contest! - (2015-09-08),Exility vs Dr.Pineapplez - Misleading Contest!,2015-09-08,2015-09-08 17:06:36,2688,38477,14.3,4137,0.10751877745146451,792,0.02058372534241235,259,4.317
6 Uses For Your Advanced Warfare Disk! - (2015-09-07),6 Uses For Your Advanced Warfare Disk!,2015-09-07,2015-09-07 15:40:56,2689,26307,9.8,1110,0.04219409282700422,141,0.005359790169916752,65,1.083
MrBeast’s Outro Song - (2015-09-05),MrBeast’s Outro Song,2015-09-05,2015-09-05 15:15:02,2691,8030315,2984.1,372113,0.04633853092935956,19682,0.002450962384414559,131,2.183
Watching Video Games Is A Waste Of Time???? - (2015-09-05),Watching Video Games Is A Waste Of Time????,2015-09-05,2015-09-05 11:14:19,2691,26200,9.7,955,0.03645038167938931,233,0.008893129770992367,250,4.167
"Pewdiepie's Shoutout, What Would You Do If You Won? - (2015-09-04)","Pewdiepie's Shoutout, What Would You Do If You Won?",2015-09-04,2015-09-04 19:49:25,2692,34457,12.8,1755,0.050933046986098615,288,0.008358243607975158,278,4.633
How I Will Survive The Zombie Apocalypse! - (2015-08-31),How I Will Survive The Zombie Apocalypse!,2015-08-31,2015-08-31 17:11:06,2696,194745,72.2,6126,0.03145652006469999,747,0.0038357852576446122,361,6.017
How Much Money Do Youtubers Make? Real Numbers! - (2015-08-30),How Much Money Do Youtubers Make? Real Numbers!,2015-08-30,2015-08-30 16:37:55,2697,188281,69.8,6028,0.03201597612079817,415,0.00220415230426862,194,3.233
HONEST Shout Out Sunday! Free Subscribers! - (2015-08-30),HONEST Shout Out Sunday! Free Subscribers!,2015-08-30,2015-08-30 13:06:45,2697,26134,9.7,905,0.034629218642381575,313,0.011976735287365118,210,3.5
Social Media As A Job???? - (2015-08-29),Social Media As A Job????,2015-08-29,2015-08-29 13:20:31,2698,26492,9.8,1090,0.04114449645175902,303,0.011437415068699984,189,3.15
Airplane Pilots Last Words Before Death - (2015-08-28),Airplane Pilots Last Words Before Death,2015-08-28,2015-08-28 16:56:21,2699,95383,35.3,1992,0.02088422465219169,180,0.0018871287336317793,149,2.483
How Much Do T.V. Commercials Cost????? - (2015-08-27),How Much Do T.V. Commercials Cost?????,2015-08-27,2015-08-27 20:40:10,2700,27331,10.1,873,0.03194175112509604,129,0.004719915114704914,209,3.483
How To Tweet When You're Dead! DEADSOCIAL Facebook And Instagram Also! - (2015-08-27),How To Tweet When You're Dead! DEADSOCIAL Facebook And Instagram Also!,2015-08-27,2015-08-27 05:00:01,2701,26059,9.6,1048,0.040216431942898805,200,0.007674891592156261,269,4.483
My Favorite FaZe Clan Members????? - (2015-08-26),My Favorite FaZe Clan Members?????,2015-08-26,2015-08-26 05:00:00,2702,34344,12.7,1520,0.04425809457255998,209,0.006085488003726997,234,3.9
MrBeast6000Subs - (2015-08-23),MrBeast6000Subs,2015-08-23,2015-08-23 06:00:00,2705,338298,125.1,21796,0.06442840336035094,2739,0.008096412039089796,332,5.533
"Youtube Networking - Aka Fake Likes, Subs, And Comments - (2015-08-21)","Youtube Networking - Aka Fake Likes, Subs, And Comments",2015-08-21,2015-08-21 15:04:55,2706,26225,9.7,1487,0.05670162059103909,242,0.009227836034318398,268,4.467
I Hate Youtubers That Ask For Likes - (2015-08-20),I Hate Youtubers That Ask For Likes,2015-08-20,2015-08-20 14:13:03,2707,134261,49.6,8318,0.06195395535561332,686,0.005109450994704345,256,4.267
My Mom Found My Channel!! :0 - (2015-08-19),My Mom Found My Channel!! :0,2015-08-19,2015-08-19 20:44:22,2708,629342,232.4,23298,0.037019617314592065,2297,0.0036498438051170905,272,4.533
1080p FREE TO USE BLACK OPS 3 GAMEPLAY - (2015-08-19),1080p FREE TO USE BLACK OPS 3 GAMEPLAY,2015-08-19,2015-08-19 16:35:16,2708,53856,19.9,1381,0.02564245395127748,164,0.0030451574569221626,143,2.383
"Black Ops 3 First Impressions, My First Game - (2015-08-18)","Black Ops 3 First Impressions, My First Game",2015-08-18,2015-08-18 21:44:52,2709,26106,9.6,847,0.032444648739753314,212,0.008120738527541561,221,3.683
Dogs Opinions On Youtubers Getting BO3 Early - (2015-08-18),Dogs Opinions On Youtubers Getting BO3 Early,2015-08-18,2015-08-18 15:55:37,2709,51867,19.1,1993,0.03842520292286039,156,0.003007692752617271,76,1.267
BO3 - (2015-08-18),BO3,2015-08-18,2015-08-18 12:07:49,2709,534460,197.3,17133,0.0320566553156457,794,0.0014856116453990944,221,3.683
Xbox One Destroyer? COD Advertisement Is Free - (2015-08-17),Xbox One Destroyer? COD Advertisement Is Free,2015-08-17,2015-08-17 20:08:14,2710,26001,9.6,907,0.03488327372024153,176,0.0067689704242144535,248,4.133
What Is Yanet Actually Thinking????? - (2015-08-16),What Is Yanet Actually Thinking?????,2015-08-16,2015-08-16 20:24:47,2711,104792,38.7,2275,0.021709672494083516,194,0.001851286357737232,189,3.15
Modern Art Is A Joke - (2015-08-15),Modern Art Is A Joke,2015-08-15,2015-08-15 05:00:01,2713,41397,15.3,1627,0.03930236490566949,147,0.003550981955214146,176,2.933
5 Steps To Becoming Successful On Youtube! - (2015-08-14),5 Steps To Becoming Successful On Youtube!,2015-08-14,2015-08-14 05:00:03,2714,49004,18.1,2361,0.048179740429352705,312,0.006366827197779773,193,3.217
Time - (2015-08-13),Time,2015-08-13,2015-08-13 05:00:00,2715,48927,18.0,1456,0.029758619984875428,243,0.0049665828683548964,141,2.35
Beast $500ish Youtube PC Great For Making Videos! - (2015-08-12),Beast $500ish Youtube PC Great For Making Videos!,2015-08-12,2015-08-12 05:00:00,2716,49097,18.1,1131,0.02303603071470762,175,0.0035643725685887123,244,4.067
"5,000 Hype - (2015-08-11)","5,000 Hype",2015-08-11,2015-08-11 05:00:00,2717,92941,34.2,2431,0.026156378777934388,500,0.005379757050171614,185,3.083
What Is Crohns Disease????? - (2015-08-10),What Is Crohns Disease?????,2015-08-10,2015-08-10 05:00:01,2718,160469,59.0,4813,0.029993332045441797,542,0.003377599411724383,261,4.35
Leaving For 7 Days - (2015-08-09),Leaving For 7 Days,2015-08-09,2015-08-09 09:26:58,2719,33427,12.3,1010,0.03021509558141622,174,0.005205372902144972,431,7.183
Motivation For Youtube - Ultimate Small Youtuber Motivation #2 - (2015-08-08),Motivation For Youtube - Ultimate Small Youtuber Motivation #2,2015-08-08,2015-08-08 17:15:43,2719,106382,39.1,4729,0.044453008967682506,576,0.005414449812938279,209,3.483
Should I Buy An Elgato Game Capture?? - (2015-08-07),Should I Buy An Elgato Game Capture??,2015-08-07,2015-08-07 05:00:00,2721,26331,9.7,859,0.03262314382287038,286,0.010861721924727508,177,2.95
Fanboy Opinions On Black Ops 3 - (2015-08-05),Fanboy Opinions On Black Ops 3,2015-08-05,2015-08-05 19:58:47,2722,25993,9.5,688,0.02646866464048013,170,0.006540222367560497,236,3.933
Big Channel's Starting Over??? - (2015-08-05),Big Channel's Starting Over???,2015-08-05,2015-08-05 05:00:02,2723,26651,9.8,721,0.027053393868897976,120,0.0045026453041161684,199,3.317
SAT And Some Random Stuff - (2015-08-04),SAT And Some Random Stuff,2015-08-04,2015-08-04 17:14:13,2723,28643,10.5,931,0.0325035785357679,436,0.015221869217609887,206,3.433
How Many Youtubers Are Millionaires??? - (2015-08-03),How Many Youtubers Are Millionaires???,2015-08-03,2015-08-03 19:18:58,2724,62441,22.9,1263,0.020227094377091973,210,0.0033631748370461715,169,2.817
Always Changing My Name? Mr.Beast or MrBeast6000 - (2015-08-03),Always Changing My Name? Mr.Beast or MrBeast6000,2015-08-03,2015-08-03 05:00:03,2725,130819,48.0,3526,0.026953271313799983,505,0.0038602955228216086,161,2.683
How Much Youtube Money Do I Make??? - (2015-08-02),How Much Youtube Money Do I Make???,2015-08-02,2015-08-02 21:19:22,2725,337577,123.9,8474,0.025102421077265336,556,0.001647031640188757,148,2.467
Am I Ian From Smosh???? - (2015-08-02),Am I Ian From Smosh????,2015-08-02,2015-08-02 14:09:03,2725,491450,180.3,8109,0.01650015260962458,488,0.000992979957269305,138,2.3
How Do You Turn Off A PS4? Xbox Noob In Need Of Help - (2015-08-01),How Do You Turn Off A PS4? Xbox Noob In Need Of Help,2015-08-01,2015-08-01 16:51:25,2726,64996,23.8,1538,0.02366299464582436,286,0.0044002707858945165,72,1.2
"New Optic Gaming Gear Coming To Advanced Warfare, My Thoughts - (2015-08-01)","New Optic Gaming Gear Coming To Advanced Warfare, My Thoughts",2015-08-01,2015-08-01 11:47:55,2726,26433,9.7,859,0.03249725721635834,264,0.009987515605493134,151,2.517
Youtube Collabs? Collabbing with Mr.Beast? - (2015-08-01),Youtube Collabs? Collabbing with Mr.Beast?,2015-08-01,2015-08-01 05:00:01,2727,62270,22.8,1525,0.024490123655050586,194,0.003115464910872009,213,3.55
Sacrifices And Youtube - (2015-07-31),Sacrifices And Youtube,2015-07-31,2015-07-31 13:03:32,2727,26556,9.7,1373,0.05170206356378973,322,0.01212532007832505,219,3.65
5$ To Advertise Your Youtube Channel??? - (2015-07-30),5$ To Advertise Your Youtube Channel???,2015-07-30,2015-07-30 19:13:08,2728,105284,38.6,2323,0.022064131302002205,254,0.002412522320580525,121,2.017
Reuploading Other Youtubers Videos? Stealing Big Youtubers Videos. - (2015-07-30),Reuploading Other Youtubers Videos? Stealing Big Youtubers Videos.,2015-07-30,2015-07-30 13:23:18,2728,31838,11.7,775,0.02434198128023117,146,0.004585715183114517,254,4.233
4k Subscriber's! First Channel Story! - (2015-07-29),4k Subscriber's! First Channel Story!,2015-07-29,2015-07-29 20:56:38,2729,64819,23.8,2308,0.03560684367238001,386,0.005955044045727333,314,5.233
People Who Got Rich From Movie Trailers On Youtube - (2015-07-29),People Who Got Rich From Movie Trailers On Youtube,2015-07-29,2015-07-29 14:00:00,2729,66109,24.2,1224,0.018514876945650367,237,0.003584988428201909,206,3.433
Beast Gaming Set Up #almost4k - (2015-07-29),Beast Gaming Set Up #almost4k,2015-07-29,2015-07-29 10:31:24,2729,55079,20.2,1850,0.03358811888378511,347,0.006300041758201856,151,2.517
Advanced Warfare DLC 4 Honest Parody - (2015-07-28),Advanced Warfare DLC 4 Honest Parody,2015-07-28,2015-07-28 19:37:21,2730,26006,9.5,895,0.034415134968853345,260,0.00999769284011382,157,2.617
World's Worst Thieves - (2015-07-28),World's Worst Thieves,2015-07-28,2015-07-28 12:17:48,2730,58209,21.3,1596,0.027418440447353504,174,0.002989228469824254,209,3.483
VANOSSGAMING IS IN TROUBLE - (2015-07-27),VANOSSGAMING IS IN TROUBLE,2015-07-27,2015-07-27 17:13:05,2731,208810,76.5,3453,0.016536564340788276,553,0.0026483405967147166,173,2.883
SpiderMan Robs Walmart????? - (2015-07-26),SpiderMan Robs Walmart?????,2015-07-26,2015-07-26 14:21:24,2732,26049,9.5,790,0.03032745978732389,144,0.005528043303005874,187,3.117
My Upload For ThunderstruckGaming - (2015-07-25),My Upload For ThunderstruckGaming,2015-07-25,2015-07-25 17:35:54,2733,26665,9.8,726,0.027226701668854304,139,0.005212825801612601,220,3.667
Best FNAF 4 Fake Reactions! So Funny lol - (2015-07-25),Best FNAF 4 Fake Reactions! So Funny lol,2015-07-25,2015-07-25 11:38:00,2733,63374,23.2,2124,0.033515321740776975,349,0.005506990248366838,147,2.45
How Many People Get The Diamond Play Button????? - (2015-07-25),How Many People Get The Diamond Play Button?????,2015-07-25,2015-07-25 05:00:03,2734,1738027,635.7,17450,0.010040120205267237,2778,0.0015983641220763544,236,3.933
Supply Drops For Charity! Ep #2 - (2015-07-24),Supply Drops For Charity! Ep #2,2015-07-24,2015-07-24 05:00:00,2735,26462,9.7,1181,0.04463003552263623,590,0.022296122742045198,302,5.033
Best Thing To Happen To This Channel????? - (2015-07-23),Best Thing To Happen To This Channel?????,2015-07-23,2015-07-23 05:00:00,2736,26669,9.7,947,0.03550939292811879,159,0.005961978326896397,88,1.467
Supply Drop Challenge For Charity - (2015-07-22),Supply Drop Challenge For Charity,2015-07-22,2015-07-22 12:59:43,2736,26577,9.7,1252,0.04710840200173082,374,0.014072318169846108,295,4.917
FaZe Clan Vs Pewdiepie Who Would Win????? - (2015-07-21),FaZe Clan Vs Pewdiepie Who Would Win?????,2015-07-21,2015-07-21 13:51:04,2737,37903,13.8,893,0.023560140358282987,157,0.004142152336226684,171,2.85
"FaZe Adapt ""Stuttertage"" - (2015-07-20)","FaZe Adapt ""Stuttertage""",2015-07-20,2015-07-20 12:49:03,2738,79129,28.9,2702,0.034146772990938844,360,0.00454953304098371,284,4.733
The COD Community? Sleeping With Your Mom? - (2015-07-19),The COD Community? Sleeping With Your Mom?,2015-07-19,2015-07-19 12:37:51,2739,26888,9.8,1013,0.03767479916691461,308,0.011454924129723296,183,3.05
Exility And Some Other Stuff - Update Vid - (2015-07-18),Exility And Some Other Stuff - Update Vid,2015-07-18,2015-07-18 13:02:27,2740,42698,15.6,11028,0.25827907630333974,3341,0.07824722469436507,285,4.75
Every Minecraft Let's Play Ever In Under A Minute - (2015-07-16),Every Minecraft Let's Play Ever In Under A Minute,2015-07-16,2015-07-16 17:00:01,2742,78409,28.6,2724,0.03474090984453315,260,0.003315945873560433,60,1.0
Why I deleted Today's First Upload - (2015-07-16),Why I deleted Today's First Upload,2015-07-16,2015-07-16 12:03:16,2742,40340,14.7,1142,0.028309370352007934,187,0.004635597421913733,115,1.917
What Is Spam404????? - (2015-07-15),What Is Spam404?????,2015-07-15,2015-07-15 10:05:18,2743,33140,12.1,793,0.023928786964393482,210,0.006336753168376584,311,5.183
The History Of Pewdiepie In 2 Minutes - (2015-07-14),The History Of Pewdiepie In 2 Minutes,2015-07-14,2015-07-14 05:00:01,2745,169421,61.7,5774,0.034080781012979504,532,0.0031401065983555757,126,2.1
TWITCH STREAMERS REACT TO RECEIVING THOUSANDS FROM SAME GUY! - (2015-07-13),TWITCH STREAMERS REACT TO RECEIVING THOUSANDS FROM SAME GUY!,2015-07-13,2015-07-13 05:00:01,2746,193600,70.5,1845,0.00952995867768595,265,0.001368801652892562,452,7.533
I Hate Spam On Youtube - (2015-07-12),I Hate Spam On Youtube,2015-07-12,2015-07-12 14:08:52,2746,26011,9.5,938,0.03606166621813848,323,0.01241782322863404,189,3.15
Low Bridge Causes Dozen's Of Wrecks! 11-8 Bridge - (2015-07-10),Low Bridge Causes Dozen's Of Wrecks! 11-8 Bridge,2015-07-10,2015-07-10 16:56:20,2748,26365,9.6,1158,0.0439218661103736,348,0.013199317276692584,223,3.717
3k HYPE - (2015-07-10),3k HYPE,2015-07-10,2015-07-10 13:05:46,2748,90356,32.9,3166,0.03503917836114923,558,0.006175572181150117,203,3.383
How To Become A Gaming Youtuber! All You Need To Know! - (2015-07-08),How To Become A Gaming Youtuber! All You Need To Know!,2015-07-08,2015-07-08 17:00:01,2750,26599,9.7,1059,0.03981352682431671,211,0.007932629046204745,422,7.033
My Solution For The Theft At The FaZe House - @FaZe_Rain @FaZeAdapt - (2015-07-08),My Solution For The Theft At The FaZe House - @FaZe_Rain @FaZeAdapt,2015-07-08,2015-07-08 05:00:00,2751,26033,9.5,598,0.0229708446971152,110,0.004225406215188415,187,3.117
5 Popular Channels That Were Terminated - (2015-07-07),5 Popular Channels That Were Terminated,2015-07-07,2015-07-07 17:00:00,2751,123901,45.0,4345,0.03506832067537792,1070,0.00863592707080653,300,5.0
What Is Youtube Terms Of Service????? - (2015-07-07),What Is Youtube Terms Of Service?????,2015-07-07,2015-07-07 05:00:00,2752,32905,12.0,841,0.0255584257711594,187,0.00568302689560857,249,4.15
Do You Think You Will Be Famous????? - (2015-07-06),Do You Think You Will Be Famous?????,2015-07-06,2015-07-06 17:00:01,2752,83720,30.4,2334,0.0278786430960344,564,0.006736741519350215,224,3.733
What Is Swatting? Why I hate It! - (2015-07-05),What Is Swatting? Why I hate It!,2015-07-05,2015-07-05 13:08:37,2753,66778,24.3,2022,0.030279433346311658,220,0.0032944981880259966,259,4.317
Reddit Is In Chaos After Firing Victoria - (2015-07-03),Reddit Is In Chaos After Firing Victoria,2015-07-03,2015-07-03 15:11:21,2755,28971,10.5,633,0.021849435642539092,134,0.004625314970142557,106,1.767
Paid Promotion On Youtube Good? - (2015-07-03),Paid Promotion On Youtube Good?,2015-07-03,2015-07-03 14:26:09,2755,33138,12.0,724,0.02184802945259219,135,0.004073872895165671,439,7.317
